#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
# GSI       Geological Survey of Israel                                                      Israel
# HLW       National Research Institute of Astronomy and Geophysics                          Egypt
# IDC       International Data Centre, CTBTO                                                 Austria
# IPGP      Institut de Physique du Globe de Paris                                           France
# ISC       International Seismological Centre                                               United Kingdom
# ISK       Kandilli Observatory and Earthquake Research Institute                           Turkey
# MCSM      Main Centre for Special Monitoring                                               Ukraine
# MED_RCMT  MedNet Regional Centroid - Moment Tensors                                        Italy
# MOS       Geophysical Survey of Russian Academy of Sciences                                Russia
# NAO       Stiftelsen NORSAR                                                                Norway
# NEIC      National Earthquake Information Center                                           U.S.A.
# NIC       Cyprus Geological Survey Department                                              Cyprus
# PTWC      Pacific Tsunami Warning Center                                                   U.S.A.
# THR       International Institute of Earthquake Engineering and Seismology (IIEES)         Iran
